City,Average Cost for Two,Has Table Booking,Has Online Delivery,Is Delivering Now,Price Range,Aggregate Rating,Votes,Aggregate Rating/Average Cost for Two,Longitude_Of_City,Latitude_Of_City
New Delhi,300,No,No,No,1,3.2,22,0.009714285714285713,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,10,0.004333333333333333,28.6139,77.209
New Delhi,1300,Yes,No,No,3,4.6,128,0.008,28.6139,77.209
New Delhi,1400,No,No,No,3,4.8,83,0.005999999999999999,28.6139,77.209
New Delhi,150,No,Yes,No,1,4.7,474,0.0165,28.6139,77.209
New Delhi,1500,Yes,No,No,3,4.5,778,0.01,28.6139,77.209
New Delhi,2000,Yes,No,No,4,4.6,1691,0.0085,28.6139,77.209
New Delhi,400,No,No,No,1,3.9,170,0.0054,28.6139,77.209
New Delhi,100,No,No,No,1,3.8,413,0.003466666666666667,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.7,43,0.010666666666666668,28.6139,77.209
New Delhi,1100,No,Yes,No,3,3.6,364,0.0075,28.6139,77.209
New Delhi,550,No,No,No,2,3.8,334,0.003538461538461538,28.6139,77.209
New Delhi,200,No,No,No,1,3.5,21,0.0034285714285714284,28.6139,77.209
New Delhi,1100,Yes,No,No,3,3.9,605,0.03133333333333333,28.6139,77.209
New Delhi,1400,No,Yes,No,3,3.8,280,0.003,28.6139,77.209
New Delhi,1650,Yes,Yes,No,3,3.8,316,0.0023,28.6139,77.209
New Delhi,1700,Yes,No,No,3,3.9,88,0.00975,28.6139,77.209
New Delhi,1100,No,No,No,3,3.7,662,0.038,28.6139,77.209
New Delhi,700,No,No,No,2,3.5,194,0.009250000000000001,28.6139,77.209
New Delhi,1300,Yes,Yes,No,3,3.7,282,0.0032727272727272726,28.6139,77.209
New Delhi,300,No,No,No,1,3.6,120,0.006909090909090909,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.9,122,0.0175,28.6139,77.209
New Delhi,1700,Yes,No,No,3,3.5,313,0.003545454545454545,28.6139,77.209
New Delhi,1250,Yes,Yes,No,3,3.7,196,0.0027142857142857142,28.6139,77.209
New Delhi,1250,Yes,Yes,No,3,3.8,374,0.002303030303030303,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.8,96,0.0022941176470588237,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.6,751,0.003363636363636364,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.9,168,0.005,28.6139,77.209
New Delhi,2200,Yes,No,No,4,3.9,404,0.0028461538461538463,28.6139,77.209
New Delhi,2000,Yes,No,No,4,3.8,52,0.012,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.7,161,0.00975,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.8,160,0.002058823529411765,28.6139,77.209
New Delhi,550,No,Yes,No,2,3.7,81,0.00296,28.6139,77.209
New Delhi,250,No,Yes,No,1,3.8,166,0.0030399999999999997,28.6139,77.209
New Delhi,800,Yes,No,No,2,3.6,622,0.00475,28.6139,77.209
New Delhi,250,No,No,No,1,3.6,23,0.003,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.7,422,0.0026,28.6139,77.209
New Delhi,2000,Yes,Yes,No,4,3.8,300,0.0017727272727272726,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.9,606,0.0019,28.6139,77.209
New Delhi,1400,Yes,No,No,3,3.8,305,0.0074,28.6139,77.209
New Delhi,1200,Yes,No,No,3,3.5,35,0.0076,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.6,74,0.006727272727272728,28.6139,77.209
New Delhi,1600,Yes,Yes,No,3,3.6,742,0.0152,28.6139,77.209
New Delhi,1300,Yes,Yes,No,3,3.8,608,0.0045000000000000005,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.7,46,0.0144,28.6139,77.209
New Delhi,1500,No,Yes,No,3,3.7,699,0.005285714285714286,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,3,0.0019,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.2,126,0.0078,28.6139,77.209
New Delhi,1400,No,No,No,3,4.1,1980,0.0027142857142857142,28.6139,77.209
New Delhi,1500,Yes,Yes,No,3,4.2,91,0.002916666666666667,28.6139,77.209
New Delhi,1000,Yes,No,No,3,4.0,115,0.0072,28.6139,77.209
New Delhi,1350,Yes,Yes,No,3,4.0,345,0.0022500000000000003,28.6139,77.209
New Delhi,700,No,Yes,No,2,4.4,229,0.0029230769230769228,28.6139,77.209
New Delhi,800,Yes,No,No,2,4.4,153,0.006166666666666667,28.6139,77.209
New Delhi,300,No,Yes,No,1,4.2,89,0.002466666666666667,28.6139,77.209
New Delhi,1200,Yes,No,No,3,4.0,60,0.0,28.6139,77.209
New Delhi,1300,No,No,No,3,4.4,1636,0.003666666666666667,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.3,58,0.0029285714285714284,28.6139,77.209
New Delhi,1100,Yes,No,No,3,4.4,676,0.0028,28.6139,77.209
New Delhi,1500,No,No,No,3,4.1,2514,0.004,28.6139,77.209
New Delhi,200,No,No,No,1,4.0,220,0.002962962962962963,28.6139,77.209
New Delhi,1000,Yes,No,No,3,4.1,163,0.006285714285714286,28.6139,77.209
New Delhi,1300,Yes,Yes,No,3,4.0,129,0.0055000000000000005,28.6139,77.209
New Delhi,700,No,No,No,2,4.1,31,0.014,28.6139,77.209
New Delhi,1300,No,No,No,3,4.2,289,0.0033333333333333335,28.6139,77.209
New Delhi,1200,Yes,Yes,No,3,4.1,153,0.003384615384615385,28.6139,77.209
New Delhi,1000,No,No,No,3,4.0,91,0.005375,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,85,0.004,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,76,0.0027333333333333333,28.6139,77.209
New Delhi,450,No,Yes,No,1,2.7,114,0.02,28.6139,77.209
New Delhi,200,No,No,No,1,3.3,79,0.0040999999999999995,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.4,59,0.003076923076923077,28.6139,77.209
New Delhi,550,No,Yes,No,2,3.4,110,0.005857142857142857,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.2,212,0.003230769230769231,28.6139,77.209
New Delhi,550,No,Yes,No,2,2.7,128,0.0034166666666666664,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.1,68,0.004,28.6139,77.209
New Delhi,700,No,No,No,2,3.3,82,0.011,28.6139,77.209
New Delhi,250,No,No,No,1,3.3,64,0.01,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.1,60,0.006,28.6139,77.209
New Delhi,150,No,No,No,1,3.4,95,0.0165,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.4,108,0.009714285714285713,28.6139,77.209
New Delhi,450,No,Yes,No,1,3.3,116,0.0061818181818181816,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.0,126,0.009142857142857144,28.6139,77.209
New Delhi,400,No,No,No,1,3.3,34,0.00490909090909091,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.4,78,0.004428571428571428,28.6139,77.209
New Delhi,450,No,Yes,No,1,3.2,73,0.004714285714285714,28.6139,77.209
New Delhi,800,No,Yes,No,2,2.8,164,0.0132,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,3.3,156,0.0062,28.6139,77.209
New Delhi,150,No,Yes,No,1,3.4,59,0.022666666666666665,28.6139,77.209
New Delhi,1000,Yes,Yes,No,3,2.6,59,0.0068,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,132,0.007333333333333333,28.6139,77.209
New Delhi,400,No,No,No,1,3.1,20,0.003,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,45,0.00825,28.6139,77.209
New Delhi,400,No,No,No,1,3.5,75,0.005230769230769231,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.5,55,0.0071111111111111115,28.6139,77.209
New Delhi,700,No,No,No,2,3.5,123,0.0034999999999999996,28.6139,77.209
New Delhi,250,No,No,No,1,3.6,95,0.0033,28.6139,77.209
New Delhi,250,No,No,No,1,3.5,175,0.022666666666666665,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.5,62,0.0026,28.6139,77.209
New Delhi,400,No,No,No,1,3.8,43,0.0066,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.5,67,0.00775,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.5,159,0.006,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.5,42,0.00875,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.8,56,0.01,28.6139,77.209
New Delhi,200,No,No,No,1,3.6,98,0.005,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.8,31,0.0144,28.6139,77.209
New Delhi,200,No,No,No,1,3.9,129,0.014,28.6139,77.209
New Delhi,250,No,No,No,1,3.5,62,0.005833333333333334,28.6139,77.209
New Delhi,350,No,Yes,No,1,3.9,257,0.0095,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.5,70,0.007,28.6139,77.209
New Delhi,450,No,Yes,No,1,3.5,83,0.004375,28.6139,77.209
New Delhi,550,No,Yes,No,2,2.3,128,0.00875,28.6139,77.209
New Delhi,600,No,No,No,2,2.4,62,0.0076,28.6139,77.209
New Delhi,1400,Yes,Yes,No,3,4.2,69,0.018000000000000002,28.6139,77.209
New Delhi,250,No,Yes,No,1,4.2,171,0.0054285714285714284,28.6139,77.209
New Delhi,3700,No,No,No,4,2.9,4,0.0195,28.6139,77.209
New Delhi,3000,Yes,No,No,4,3.6,30,0.014,28.6139,77.209
New Delhi,1000,Yes,No,No,3,0.0,3,0.011142857142857142,28.6139,77.209
New Delhi,700,No,No,No,2,3.1,45,0.00875,28.6139,77.209
New Delhi,500,No,No,No,2,3.2,18,0.0077777777777777776,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,6,0.0041818181818181815,28.6139,77.209
New Delhi,250,No,No,No,1,2.6,12,0.004,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,7,0.003,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,27,0.016800000000000002,28.6139,77.209
New Delhi,200,No,No,No,1,3.3,34,0.0007837837837837838,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.4,15,0.0012000000000000001,28.6139,77.209
New Delhi,550,No,Yes,No,2,2.8,90,0.0,28.6139,77.209
New Delhi,750,No,No,No,2,2.5,32,0.004428571428571428,28.6139,77.209
New Delhi,450,No,No,No,1,2.8,16,0.0064,28.6139,77.209
New Delhi,700,No,No,No,2,3.0,5,0.01,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,12,0.0104,28.6139,77.209
New Delhi,300,No,No,No,1,2.9,4,0.0075,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.4,13,0.011,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,8,0.0165,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,15,0.0068,28.6139,77.209
New Delhi,800,No,Yes,No,2,2.6,83,0.00509090909090909,28.6139,77.209
New Delhi,400,No,No,No,1,2.8,53,0.0033333333333333335,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,141,0.006222222222222222,28.6139,77.209
New Delhi,650,No,Yes,No,2,2.6,70,0.004285714285714286,28.6139,77.209
New Delhi,300,No,No,No,1,2.9,9,0.006,28.6139,77.209
New Delhi,350,No,No,No,1,3.3,30,0.009666666666666667,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,16,0.004857142857142857,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.8,60,0.0062,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.1,35,0.011,28.6139,77.209
New Delhi,300,No,Yes,No,1,3.2,37,0.0032500000000000003,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.7,26,0.006999999999999999,28.6139,77.209
New Delhi,450,No,Yes,No,1,2.7,6,0.0066,28.6139,77.209
New Delhi,500,No,No,No,2,3.3,33,0.004,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.1,34,0.009666666666666667,28.6139,77.209
New Delhi,350,No,No,No,1,3.4,25,0.009428571428571429,28.6139,77.209
New Delhi,200,No,No,No,1,2.8,8,0.010333333333333333,28.6139,77.209
New Delhi,400,No,No,No,1,3.0,7,0.008,28.6139,77.209
New Delhi,800,No,Yes,No,2,2.7,90,0.005166666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,2.7,11,0.010666666666666668,28.6139,77.209
New Delhi,900,No,Yes,No,2,3.0,64,0.0054,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.8,9,0.006,28.6139,77.209
New Delhi,500,No,No,No,2,3.3,13,0.0066,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.9,188,0.004428571428571428,28.6139,77.209
New Delhi,500,No,No,No,2,3.4,26,0.009714285714285713,28.6139,77.209
New Delhi,600,No,No,No,2,3.0,6,0.013999999999999999,28.6139,77.209
New Delhi,400,No,No,No,1,3.1,8,0.0075,28.6139,77.209
New Delhi,600,No,No,No,2,3.0,4,0.0033750000000000004,28.6139,77.209
New Delhi,400,No,No,No,1,3.4,63,0.006750000000000001,28.6139,77.209
New Delhi,500,No,No,No,2,3.3,150,0.0033333333333333335,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,103,0.004666666666666666,28.6139,77.209
New Delhi,1300,Yes,Yes,No,3,3.7,210,0.0066,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.5,40,0.0058,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.5,123,0.0068,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,110,0.005,28.6139,77.209
New Delhi,600,No,No,No,2,3.7,154,0.00775,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.5,51,0.005,28.6139,77.209
New Delhi,800,No,No,No,2,3.8,310,0.0085,28.6139,77.209
New Delhi,1000,Yes,No,No,3,3.9,223,0.0066,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.9,21,0.006,28.6139,77.209
New Delhi,600,No,No,No,2,3.7,94,0.0028461538461538463,28.6139,77.209
New Delhi,2300,Yes,No,No,4,3.7,622,0.007,28.6139,77.209
New Delhi,500,No,No,No,2,3.6,31,0.005833333333333334,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,49,0.006,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.006166666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,1,0.00875,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.00475,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,3,0.0039,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,1,0.0039,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.006166666666666667,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,2,0.0016086956521739132,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,2,0.0072,28.6139,77.209
New Delhi,450,No,No,No,1,0.0,1,0.006,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,2.4,28,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,2.3,54,0.0,28.6139,77.209
New Delhi,1200,Yes,No,No,3,4.2,49,0.0,28.6139,77.209
New Delhi,2000,Yes,Yes,No,4,4.3,96,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,4.0,149,0.0,28.6139,77.209
New Delhi,800,No,Yes,No,2,4.0,41,0.0,28.6139,77.209
New Delhi,800,No,No,No,2,4.3,3530,0.0,28.6139,77.209
New Delhi,1800,Yes,Yes,No,3,4.2,420,0.0,28.6139,77.209
New Delhi,900,Yes,Yes,No,2,4.1,647,0.0,28.6139,77.209
New Delhi,200,No,Yes,No,1,2.7,6,0.005333333333333333,28.6139,77.209
New Delhi,100,No,No,No,1,2.8,14,0.0046,28.6139,77.209
New Delhi,350,No,No,No,1,2.7,16,0.0035,28.6139,77.209
New Delhi,500,No,Yes,No,2,2.7,4,0.00215,28.6139,77.209
New Delhi,350,No,Yes,No,1,2.8,5,0.01,28.6139,77.209
New Delhi,300,No,No,No,1,2.7,16,0.005,28.6139,77.209
New Delhi,100,No,No,No,1,2.7,17,0.005375,28.6139,77.209
New Delhi,450,No,No,No,1,3.1,12,0.0023333333333333335,28.6139,77.209
New Delhi,1000,No,No,No,3,2.9,13,0.004555555555555555,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.013500000000000002,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.027999999999999997,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.007714285714285715,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0054,28.6139,77.209
New Delhi,800,No,Yes,No,2,0.0,0,0.008,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.009000000000000001,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,3,0.027000000000000003,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.006888888888888889,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0029,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,850,No,No,No,2,0.0,1,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,350,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,2,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.4,4,0.0,28.6139,77.209
New Delhi,250,No,No,No,1,3.0,5,0.0,28.6139,77.209
New Delhi,1300,Yes,Yes,No,3,3.3,118,0.0,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.0,4,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.8,24,0.0,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.4,42,0.0,28.6139,77.209
New Delhi,200,No,No,No,1,3.3,20,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,2.8,16,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,3.0,8,0.0,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.7,11,0.008,28.6139,77.209
New Delhi,300,No,No,No,1,3.0,4,0.012,28.6139,77.209
New Delhi,150,No,No,No,1,3.2,15,0.0025384615384615385,28.6139,77.209
New Delhi,800,Yes,No,No,2,2.5,20,0.002,28.6139,77.209
New Delhi,1000,No,Yes,No,3,3.1,237,0.006999999999999999,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,10,0.004857142857142857,28.6139,77.209
New Delhi,550,No,No,No,2,3.0,15,0.0165,28.6139,77.209
New Delhi,700,No,No,No,2,2.9,33,0.004666666666666666,28.6139,77.209
New Delhi,300,No,No,No,1,3.4,31,0.03,28.6139,77.209
New Delhi,700,No,No,No,2,3.2,121,0.0045000000000000005,28.6139,77.209
New Delhi,300,No,Yes,No,1,2.7,4,0.01,28.6139,77.209
New Delhi,750,No,Yes,No,2,3.9,305,0.021333333333333336,28.6139,77.209
New Delhi,600,No,No,No,2,3.7,118,0.003125,28.6139,77.209
New Delhi,500,No,No,No,2,3.7,60,0.0031,28.6139,77.209
New Delhi,3000,Yes,No,No,4,3.6,184,0.010666666666666668,28.6139,77.209
New Delhi,200,No,No,No,1,3.8,25,0.005454545454545455,28.6139,77.209
New Delhi,200,No,No,No,1,3.7,36,0.004142857142857143,28.6139,77.209
New Delhi,500,No,No,No,2,3.6,66,0.011333333333333332,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.8,220,0.004571428571428572,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.009000000000000001,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,3,0.0052,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,0,0.006166666666666667,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,2,0.0074,28.6139,77.209
New Delhi,600,No,Yes,No,2,2.1,39,0.0012000000000000001,28.6139,77.209
New Delhi,450,No,Yes,No,1,2.1,112,0.019,28.6139,77.209
New Delhi,350,No,Yes,No,1,4.4,269,0.018500000000000003,28.6139,77.209
New Delhi,250,No,No,No,1,4.2,92,0.0072,28.6139,77.209
New Delhi,1000,No,No,No,3,4.1,1653,0.002533333333333333,28.6139,77.209
New Delhi,2500,Yes,No,No,4,3.3,14,0.0,28.6139,77.209
New Delhi,2000,Yes,No,No,4,3.8,109,0.0,28.6139,77.209
New Delhi,700,No,No,No,2,3.7,74,0.0,28.6139,77.209
New Delhi,2000,Yes,No,No,4,4.0,304,0.0,28.6139,77.209
New Delhi,1700,No,No,No,3,4.1,416,0.0035,28.6139,77.209
New Delhi,1800,Yes,No,No,3,4.1,695,0.004666666666666667,28.6139,77.209
New Delhi,1500,No,No,No,3,4.1,259,0.012571428571428572,28.6139,77.209
New Delhi,600,No,No,No,2,2.9,7,0.016800000000000002,28.6139,77.209
New Delhi,100,No,No,No,1,3.0,9,0.0040999999999999995,28.6139,77.209
New Delhi,500,No,No,No,2,3.0,19,0.00132,28.6139,77.209
New Delhi,700,No,Yes,No,2,2.6,15,0.0019,28.6139,77.209
New Delhi,350,No,No,No,1,3.3,14,0.005285714285714286,28.6139,77.209
New Delhi,350,No,No,No,1,2.8,7,0.002,28.6139,77.209
New Delhi,300,No,No,No,1,3.1,8,0.002411764705882353,28.6139,77.209
New Delhi,200,No,No,No,1,3.2,7,0.0022777777777777774,28.6139,77.209
New Delhi,150,No,No,No,1,3.0,14,0.0027333333333333333,28.6139,77.209
New Delhi,600,No,No,No,2,3.0,9,0.004833333333333334,28.6139,77.209
New Delhi,500,No,No,No,2,3.2,16,0.03,28.6139,77.209
New Delhi,400,No,No,No,1,3.5,40,0.006,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.0037142857142857142,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,3,0.009428571428571429,28.6139,77.209
New Delhi,250,No,No,No,1,0.0,1,0.008,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.010333333333333333,28.6139,77.209
New Delhi,750,No,No,No,2,0.0,0,0.016,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.02,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.005,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,1,0.0064,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,2,0.00875,28.6139,77.209
New Delhi,200,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,0.0,1,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,2.4,8,0.0,28.6139,77.209
New Delhi,650,No,Yes,No,2,3.2,11,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,3.2,16,0.0,28.6139,77.209
New Delhi,150,No,No,No,1,2.7,16,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,38,0.0,28.6139,77.209
New Delhi,100,No,No,No,1,3.7,223,0.0,28.6139,77.209
New Delhi,200,No,Yes,No,1,3.8,168,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,0.0,0,0.0,28.6139,77.209
New Delhi,600,No,No,No,2,0.0,0,0.0,28.6139,77.209
New Delhi,250,No,Yes,No,1,0.0,1,0.006,28.6139,77.209
New Delhi,150,No,No,No,1,0.0,0,0.004923076923076923,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.032,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,1,0.018000000000000002,28.6139,77.209
New Delhi,300,No,No,No,1,0.0,0,0.011,28.6139,77.209
New Delhi,250,No,No,No,1,2.6,23,0.037000000000000005,28.6139,77.209
New Delhi,400,No,No,No,1,3.2,11,0.019,28.6139,77.209
New Delhi,700,No,No,No,2,3.4,178,0.0,28.6139,77.209
New Delhi,400,No,Yes,No,1,3.2,82,0.0,28.6139,77.209
New Delhi,300,No,No,No,1,2.7,11,0.0,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.2,8,0.0,28.6139,77.209
New Delhi,450,No,No,No,1,3.3,78,0.0,28.6139,77.209
New Delhi,400,No,No,No,1,3.1,6,0.0,28.6139,77.209
New Delhi,500,No,No,No,2,2.6,21,0.0,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.2,33,0.0104,28.6139,77.209
New Delhi,300,No,No,No,1,3.4,76,0.008,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.3,62,0.004857142857142857,28.6139,77.209
New Delhi,350,No,No,No,1,3.0,8,0.008,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,11,0.009000000000000001,28.6139,77.209
New Delhi,300,No,No,No,1,3.3,31,0.0064,28.6139,77.209
New Delhi,500,No,No,No,2,3.1,6,0.007333333333333333,28.6139,77.209
New Delhi,600,No,No,No,2,3.3,22,0.00775,28.6139,77.209
New Delhi,100,No,No,No,1,3.3,8,0.0052,28.6139,77.209
New Delhi,450,No,No,No,1,2.9,20,0.0064,28.6139,77.209
New Delhi,800,No,No,No,2,3.0,4,0.011333333333333332,28.6139,77.209
New Delhi,300,No,No,No,1,3.2,9,0.0066,28.6139,77.209
New Delhi,200,No,No,No,1,3.4,15,0.008571428571428572,28.6139,77.209
New Delhi,300,No,No,No,1,2.5,23,0.010666666666666668,28.6139,77.209
New Delhi,450,No,No,No,1,3.0,18,0.011,28.6139,77.209
New Delhi,250,No,No,No,1,3.0,26,0.0062,28.6139,77.209
New Delhi,450,No,No,No,1,2.6,31,0.0055,28.6139,77.209
New Delhi,800,No,No,No,2,3.1,27,0.033,28.6139,77.209
New Delhi,1200,No,No,No,3,3.0,6,0.0064444444444444445,28.6139,77.209
New Delhi,350,No,No,No,1,3.4,154,0.00375,28.6139,77.209
New Delhi,600,No,No,No,2,4.7,1563,0.010666666666666668,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.7,216,0.017,28.6139,77.209
New Delhi,1500,Yes,No,No,3,3.9,1316,0.008333333333333333,28.6139,77.209
New Delhi,350,No,No,No,1,3.5,345,0.006666666666666667,28.6139,77.209
New Delhi,500,No,Yes,No,2,3.7,193,0.012,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.5,60,0.005777777777777778,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,23,0.003875,28.6139,77.209
New Delhi,500,No,No,No,2,3.8,401,0.0025,28.6139,77.209
New Delhi,950,Yes,No,No,2,3.5,20,0.009714285714285713,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.8,80,0.007833333333333333,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,365,0.004625000000000001,28.6139,77.209
New Delhi,300,No,No,No,1,3.9,91,0.0026,28.6139,77.209
New Delhi,800,No,Yes,No,2,3.9,363,0.01,28.6139,77.209
New Delhi,600,No,Yes,No,2,3.6,364,0.0074,28.6139,77.209
New Delhi,700,No,Yes,No,2,3.9,176,0.005833333333333334,28.6139,77.209
New Delhi,800,Yes,Yes,No,2,3.9,288,0.006,28.6139,77.209
